366	163	3178
366	234	374
366	609	288
366	748	5130
366	1121	287
366	1412	305
366	2281	869
366	3259	606
366	4922	431
366	6048	300
366	6184	780
366	6188	299
367	159	552
367	209	13525
367	464	152
367	501	594
367	813	286
367	982	227
367	1193	448
367	1988	198
367	3078	146
367	3398	1068
367	6193	598
367	6197	252
367	6201	198
368	418	352
368	863	274
368	1101	225
368	1833	278
368	2581	458
368	3884	430
368	5150	1283
368	6203	2877
368	6207	771
368	6211	423
368	6215	283
368	6219	235
369	159	668
369	207	200
369	229	857
369	450	296
369	689	169
369	1097	421
369	2139	318
369	2600	289
369	3258	209
369	4385	246
369	6222	566
369	6226	217
369	6230	181
370	89	734
370	172	731
370	215	681
370	359	778
370	504	758
370	599	1015
370	1062	777
370	1243	712
370	1464	924
370	2614	817
370	4103	960
370	6231	977
371	72	5997
371	250	165
371	855	96
371	1104	253
371	1713	343
371	2154	532
371	2787	386
371	3833	100
371	3992	88
371	6234	776
371	6238	144
371	6242	106
371	6246	93
372	222	90
372	407	196
372	493	206
372	519	230
372	978	551
372	1854	587
372	2014	1030
372	2843	55
372	3563	1040
372	4342	84
372	6249	126
372	6253	71
374	85	1
375	67	77
375	167	53
375	291	175
375	302	74
375	325	64
375	352	77
375	686	64
375	913	35
375	1459	76
375	2083	33
375	2454	54
375	4037	91
375	6262	36
376	707	4547
376	959	163
376	1343	146
376	1425	2026
376	1913	2536
376	5157	108
376	6264	196
376	6268	124
376	6272	71
376	6276	23
376	6280	19
376	6284	18
377	25	3205
377	226	1983
377	821	2692
377	918	947
377	942	8565
377	1131	1309
377	1342	871
377	1412	2289
377	1672	752
377	1992	1846
377	2654	1375
377	4779	894
377	6290	769
378	159	76
378	187	107
378	234	172
378	377	73
378	575	166
378	706	813
378	966	77
378	1244	403
378	1415	141
378	2031	79
378	2558	160
378	4351	169
380	89	3998
380	285	3089
380	292	2518
380	299	3244
380	318	2511
380	326	730
380	456	1932
380	523	686
380	913	864
380	1601	1704
380	2990	1123
380	6310	585
380	6314	436
382	605	1864
382	1611	704
382	1839	617
382	2236	3052
382	2923	716
382	5481	1501
382	6322	1459
382	6326	893
382	6330	741
382	6334	632
382	6338	576
382	6342	518
383	65	6494
383	172	236
383	191	146
383	230	225
383	333	699
383	498	2687
383	680	1860
383	790	290
383	1059	258
383	1433	127
383	1768	156
383	3255	238
383	6346	134
385	173	806
385	217	513
385	289	21902
385	302	656
385	318	1180
385	333	1665
385	461	52611
385	486	2574
385	679	922
385	692	838
385	1043	2801
385	2071	842
386	65	145
386	344	124
386	726	204
386	982	323
386	1740	118
386	2838	124
386	6348	645
386	6352	354
386	6356	261
386	6360	208
386	6364	185
386	6368	136
386	6372	117
387	204	2740
387	262	3640
387	288	2985
387	430	5393
387	1155	2666
387	1620	4616
387	2521	12216
387	5186	4063
387	6375	12418
387	6379	3953
387	6383	3292
387	6387	2745
388	228	1351
388	407	2366
388	726	4838
388	953	1743
388	1686	1768
388	2035	4276
388	2944	3253
388	4543	1438
388	6056	9506
388	6391	5895
388	6395	1784
388	6399	1465
388	6403	1358
390	257	4281
390	294	491
390	300	7014
390	314	644
390	332	627
390	400	1240
390	466	4588
390	646	1188
390	907	887
390	1243	1610
390	2021	1515
390	6428	707
391	245	258
391	486	506
391	687	199
391	1180	913
391	1670	208
391	2435	516
391	4234	1298
391	6431	670
391	6435	377
391	6439	296
391	6443	268
391	6447	223
391	6451	217
392	154	47
392	227	122
392	289	232
392	302	101
392	342	50
392	403	93
392	498	69
392	706	212
392	961	55
392	1091	70
392	3070	61
392	6455	48
393	65	49
393	207	80
393	316	84
393	546	46
393	733	514
393	985	55
393	1185	196
393	1378	75
393	2341	49
393	3071	128
393	5969	62
393	6461	61
393	6465	47
394	1011	63
394	1545	118
394	1775	135
394	3378	104
394	4087	88
394	4800	51
394	5594	66
394	6469	150
394	6473	97
394	6477	80
394	6481	70
394	6485	52
395	198	106
395	503	330
395	785	114
395	841	1196
395	918	194
395	1104	1761
395	1281	88
395	1547	461
395	2380	1339
395	4279	95
395	6488	199
395	6492	92
395	6496	78
396	70	473
396	356	690
396	1073	965
396	1397	310
396	1842	192
396	3280	362
396	6498	1767
396	6502	1143
396	6506	489
396	6510	358
396	6514	185
396	6518	129
397	7	128
397	68	23
397	153	22
397	234	25
397	522	63
397	972	33
397	1104	49
397	1713	48
397	3186	31
397	3905	104
397	5237	146
397	6523	49
397	6527	29
398	81	118
398	199	157
398	212	126
398	227	707
398	439	428
398	533	253
398	863	148
398	1089	120
398	1239	119
398	1504	227
398	1768	84
398	3156	110
399	209	1545
399	290	363
399	295	742
399	302	498
399	318	330
399	342	159
399	456	319
399	481	313
399	701	726
399	1246	321
399	1580	195
399	2130	610
399	6528	973
400	161	74
400	292	152
400	300	596
400	316	62
400	378	47
400	475	56
400	544	69
400	701	429
400	1032	117
400	1428	182
400	3187	72
400	6527	88
401	220	66
401	349	54
401	492	96
401	536	48
401	854	238
401	1046	93
401	1406	59
401	1807	956
401	3127	407
401	3739	75
401	6531	466
401	6535	130
401	6539	51
402	227	5083
402	562	2409
402	732	1745
402	846	1063
402	918	3171
402	959	10489
402	1281	794
402	1364	913
402	1513	1728
402	1804	829
402	2346	3164
402	4917	741
403	67	175
403	289	817
403	328	109
403	461	986
403	497	133
403	547	222
403	1035	249
403	1376	131
403	3556	130
403	5460	205
403	6544	476
403	6548	168
403	6552	106
404	377	294
404	481	124
404	982	150
404	1186	171
404	1406	41
404	2343	212
404	4156	191
404	4822	121
404	5065	31
404	5939	50
404	6555	70
404	6559	45
405	67	4706
405	262	1010
405	289	712
405	299	940
405	314	1547
405	329	367
405	466	489
405	527	460
405	1037	601
405	2220	846
405	5988	624
405	6564	357
405	6568	282
406	188	1305
406	506	1831
406	964	851
406	1425	277
406	2006	1191
406	2579	321
406	3264	376
406	3481	333
406	4675	450
406	6569	707
406	6573	325
406	6577	223
407	59	20
407	199	14
407	532	15
407	863	19
407	1398	21
407	1826	15
407	2270	38
407	3707	20
407	4028	27
407	6045	26
407	6581	23
407	6585	16
407	6589	14
408	207	244
408	709	295
408	1379	138
408	1977	133
409	89	7682
409	184	422
409	228	98
409	298	69
409	403	25
409	518	41
409	547	27
409	913	30
409	1379	280
409	1613	10
409	3171	96
409	5678	1305
409	6592	11
410	471	225
410	1035	138
410	1043	189
410	2607	38
410	4385	185
410	5958	142
410	6595	194
410	6599	125
410	6603	76
410	6607	63
410	6611	38
410	6615	30
411	278	79
411	377	114
411	907	106
411	1860	32
411	2236	98
411	2252	173
411	3227	61
411	6377	40
411	6621	164
411	6625	86
411	6629	62
411	6633	45
411	6637	37
412	157	23
412	292	17
412	306	16
412	455	158
412	546	34
412	857	26
412	1613	20
412	1764	30
412	2184	15
412	4087	19
412	6638	177
412	6642	21
413	65	619
413	157	112
413	229	365
413	292	2688
413	302	4130
413	311	343
413	344	2472
413	525	483
413	679	423
413	900	144
413	1455	151
413	2080	516
413	6646	142
414	256	185
414	289	61440
414	298	1232
414	313	389
414	342	391
414	461	1535
414	526	265
414	546	380
414	693	297
414	966	279
414	1452	285
414	3200	1014
415	67	1473
415	257	619
415	292	9678
415	306	648
415	324	366
415	386	303
415	523	455
415	534	202
415	674	1377
415	686	258
415	889	395
415	1249	250
415	3404	948
416	1205	223
416	2471	296
416	2850	141
416	4271	68
416	5966	168
416	6650	189
416	6654	156
416	6658	100
416	6662	84
416	6666	69
416	6670	67
416	6674	62
417	65	200
417	157	498
417	285	373
417	292	986
417	298	564
417	302	744
417	333	281
417	461	346
417	906	390
417	1051	276
417	1718	224
417	2544	258
417	6677	254
418	167	805
418	374	1040
418	618	523
418	716	209
418	1090	280
418	1633	800
418	2131	792
418	2632	398
418	4118	827
418	6678	1196
418	6682	359
418	6686	260
419	89	33
419	257	6
419	289	11
419	308	71
419	320	8
419	349	10
419	544	16
419	913	14
419	1450	8
419	3491	12
419	4566	9
419	6691	17
419	6695	8
420	97	121
420	257	382
420	641	114
420	1047	120
420	4880	12434
420	6696	8511
420	6700	1967
420	6704	1318
420	6708	379
420	6712	175
420	6716	140
420	6720	106
421	67	639
421	180	85
421	289	7886
421	295	1235
421	301	163
421	311	138
421	327	464
421	360	74
421	468	136
421	542	127
421	907	86
421	1580	65
421	6723	227
423	72	2338
423	154	63
423	429	88
423	712	86
423	959	85
423	1001	157
423	1464	194
423	2554	109
423	6732	1827
423	6736	156
423	6740	110
423	6744	79
424	25	283
424	181	305
424	233	179
424	707	572
424	841	321
424	930	482
424	1104	871
424	1349	388
424	2014	459
424	2794	332
424	4691	491
424	6750	246
424	6754	176
425	257	30
425	292	578
425	301	86
425	314	61
425	328	26
425	349	122
425	461	402
425	486	36
425	646	42
425	701	180
425	966	36
425	1456	39
426	63	368
426	103	408
426	175	443
426	603	393
426	727	388
426	772	331
426	1418	407
426	1736	324
426	2605	401
426	6151	750
426	6756	537
426	6760	401
426	6764	323
427	412	859
427	540	753
427	816	843
427	1096	2374
427	1179	338
427	1723	754
427	2608	399
427	4223	284
427	6225	319
427	6765	1284
427	6769	821
427	6773	339
428	55	2518
428	76	1236
428	157	1249
428	627	1181
428	993	1019
428	999	4982
428	1017	1087
428	1076	1787
428	2552	2641
428	3281	2149
428	6073	1271
428	6777	1217
428	6781	986
430	72	5356
430	99	1878
430	193	915
430	599	456
430	874	278
430	999	190
430	1879	8240
430	2556	195
430	3777	150
430	5833	1052
430	6785	517
430	6789	282
431	154	3033
431	217	2287
431	229	5200
431	355	1816
431	428	1957
431	503	1141
431	705	2725
431	917	1710
431	953	997
431	1047	1080
431	1249	4424
431	2346	1141
431	4115	1231
432	377	159
432	497	195
432	536	242
432	808	248
432	1116	1511
432	1650	216
432	1874	337
432	2987	387
432	4262	342
432	4836	122
432	6247	447
432	6794	418
433	12	265
433	503	181
433	966	185
433	1797	198
433	2970	263
433	4273	190
433	6798	1174
433	6802	603
433	6806	454
433	6810	262
433	6814	210
433	6818	189
433	6822	181
434	81	10
434	234	5
434	605	7
434	748	28
434	1970	26
434	3285	7
434	3666	12
434	4079	6
434	6205	45
434	6826	28
434	6830	9
434	6834	6
435	233	1335
435	755	781
435	813	1645
435	1181	3853
435	1195	1476
435	1863	1448
435	2850	1169
435	3729	1079
435	5208	882
435	6838	2772
435	6842	1408
435	6846	1109
435	6850	803
436	99	771
436	424	903
436	533	1608
436	715	635
436	860	2897
436	965	1430
436	1244	1417
436	1424	1797
436	2531	4856
436	3617	892
436	5235	1075
436	6853	837
437	257	191
437	294	175
437	335	185
437	375	341
437	466	118
437	669	192
437	2102	162
437	3570	144
437	5767	172
437	6857	644
437	6861	197
437	6865	131
437	6869	118
438	17	10
438	32	4
438	43	5
438	994	4
438	1303	6
438	1886	3
438	4871	4
438	5238	5
438	6870	12
438	6874	8
438	6878	5
438	6882	4
439	271	762
439	527	1506
439	1641	849
439	2904	1257
439	2913	1007
439	2923	1370
439	6619	1972
439	6885	4406
439	6889	1333
439	6893	1050
439	6897	976
439	6901	819
439	6905	674
440	217	613
440	231	431
440	602	467
440	618	526
440	1155	491
440	1943	585
440	1964	593
440	2572	536
440	3258	465
440	4058	674
440	6824	426
440	6909	729
441	58	159
441	72	109
441	228	148
441	331	90
441	715	170
441	1089	64
441	1394	132
441	1873	240
441	3158	82
441	5666	110
441	6914	122
441	6918	76
441	6922	64
442	75	861
442	193	51
442	877	926
442	1013	42
442	1375	27
442	3982	56
442	6739	74
442	6926	301
442	6930	113
442	6934	83
442	6938	50
442	6942	26
443	152	2227
443	212	274
443	712	194
443	920	1714
443	1372	297
443	2006	213
443	2317	409
443	2786	1429
443	6945	2445
443	6949	1127
443	6953	397
443	6957	308
443	6961	168
444	1103	66
444	2030	95
444	3531	166
444	6655	103
444	6963	392
444	6967	187
444	6971	109
444	6975	83
444	6979	78
444	6983	66
444	6987	59
444	6991	50
446	59	1956
446	153	1160
446	166	2031
446	187	3717
446	234	2117
446	735	1961
446	900	1144
446	1072	6825
446	1384	1388
446	1709	1095
446	1892	1369
446	3988	1092
446	7009	1671
447	148	173
447	418	340
447	1943	190
447	3527	517
447	6582	537
447	7011	2139
447	7015	761
447	7019	436
447	7023	347
447	7027	208
447	7031	188
447	7035	173
449	163	581
449	370	162
449	630	107
449	732	97
449	920	139
449	1143	126
449	1369	307
449	1531	111
449	2347	129
449	3509	106
449	4605	92
449	7044	131
449	7048	92
450	188	2282
450	562	1501
450	917	186
450	1240	173
450	1411	405
450	1513	495
450	2006	229
450	3888	196
450	6264	177
450	7050	346
450	7054	256
450	7058	181
451	190	688
451	292	691
451	314	571
451	327	437
451	344	1727
451	458	54061
451	470	1019
451	526	396
451	680	464
451	689	687
451	1043	774
451	1678	522
451	7061	623
452	85	39
452	187	86
452	712	24
452	951	24
452	999	33
452	1019	35
452	1414	30
452	2444	27
452	2901	18
452	4975	22
452	7064	194
452	7068	20
453	59	365
453	99	111
453	172	238
453	225	214
453	429	338
453	511	188
453	706	104
453	969	136
453	1384	354
453	2346	106
453	4149	251
453	7073	129
453	7077	109
454	631	1512
454	876	998
454	1098	343
454	1504	361
454	2030	441
454	3280	339
454	3513	569
454	6871	371
454	12505	268
454	18734	1032
454	18738	408
454	18742	294
455	27	2690
455	45	2396
455	84	1737
455	190	2805
455	450	2864
455	519	2720
455	1062	2942
455	1206	1871
455	1983	5959
455	2691	3678
455	3562	2426
455	7078	3019
455	7082	1811
456	257	68
456	333	994
456	707	47
456	1659	45
456	3173	59
456	3389	132
456	4469	202
456	4850	112
456	5749	698
456	7085	97
456	7089	65
456	7093	46
457	176	125
457	518	370
457	924	617
457	946	787
457	1114	920
457	1360	200
457	2346	211
457	3901	785
457	6284	421
457	7099	342
457	7103	144
457	7107	124
457	7111	90
458	69	43
458	163	206
458	209	125
458	288	64
458	371	85
458	486	905
458	511	59
458	540	45
458	706	98
458	1001	65
458	1246	98
458	1464	72
459	25	626
459	707	831
459	835	3899
459	952	16947
459	1358	1354
459	1412	429
459	2143	1575
459	2654	602
459	2901	497
459	3474	440
459	4460	817
459	7114	525
459	7118	452
460	154	283
460	207	254
460	436	207
460	603	207
460	1090	285
460	1123	1341
460	1515	127
460	1859	129
460	3057	362
460	5073	179
460	7121	379
460	7125	162
461	65	1379
461	86	115
461	333	35
461	715	69
461	986	24
461	1464	55
461	2067	65
461	2900	44
461	6396	48
461	7130	88
461	7134	51
461	7138	40
461	7142	20
462	211	776
462	416	354
462	610	289
462	857	437
462	1414	262
462	2071	314
462	2531	293
462	2640	510
462	6824	655
462	7146	726
462	7150	416
462	7154	299
463	63	129
463	253	13
463	726	14
463	1098	82
463	1715	9
463	2104	11
463	4920	64
463	6397	37
463	7160	23
463	7164	15
463	7168	14
463	7172	12
463	7176	11
464	217	412
464	419	539
464	703	125
464	868	272
464	1376	376
464	1517	206
464	2601	605
464	3370	269
464	6920	117
464	7180	320
464	7184	266
464	7188	157
465	65	477
465	89	399
465	199	474
465	223	146
465	230	823
465	434	286
465	533	1781
465	969	1842
465	1376	147
465	1400	261
465	1777	155
465	2587	165
465	6464	120
466	289	142
466	300	365
466	333	384
466	389	108
466	504	142
466	544	468
466	690	552
466	972	178
466	1775	116
466	2022	193
466	5459	1190
466	7193	238
467	1126	249
467	7198	331
467	7202	249
467	7206	218
467	7210	210
467	7214	193
467	7218	189
467	7222	181
467	7226	171
467	7230	164
467	7234	156
467	7238	149
467	7242	139
468	316	424
468	715	1097
468	1121	345
468	1412	687
468	1772	6050
468	2044	380
468	2463	454
468	3675	391
468	7243	4911
468	7247	528
468	7251	305
468	7255	278
469	163	379
469	206	277
469	488	787
469	518	381
469	709	186
469	824	322
469	917	1355
469	1109	255
469	1249	226
469	2954	493
469	4341	378
469	7259	228
469	7263	163
470	157	568
470	257	372
470	291	465
470	298	557
470	310	876
470	329	406
470	352	462
470	525	712
470	646	406
470	802	542
470	959	369
470	2031	538
471	157	78
471	199	76
471	267	86
471	475	74
471	605	72
471	718	117
471	863	173
471	1130	61
471	1369	133
471	2375	65
471	3217	178
471	5660	84
471	7267	69
472	89	1490
472	199	539
472	295	87
472	323	79
472	352	79
472	466	782
472	531	132
472	546	293
472	1032	141
472	1456	322
472	2085	250
472	7268	205
473	288	312
473	298	271
473	318	159
473	525	652
473	991	180
473	2980	162
473	5035	221
473	7272	462
473	7276	275
473	7280	204
473	7284	168
473	7288	150
473	7292	140
474	70	243
474	295	268
474	907	142
474	1104	171
474	2509	118
474	4728	139
474	7295	523
474	7299	412
474	7303	246
474	7307	173
474	7311	154
474	7315	129
475	182	177
475	212	126
475	229	1698
475	421	201
475	488	547
475	969	123
475	1239	347
475	1470	163
475	1518	277
475	2130	286
475	3255	244
475	7319	193
475	7323	122
476	154	548
476	207	1133
476	227	270
476	238	422
476	460	221
476	620	132
476	1075	235
476	1151	323
476	2029	182
476	2193	106
476	5071	199
476	7325	142
477	67	1110
477	161	643
477	265	67
477	292	2722
477	300	663
477	317	167
477	331	191
477	378	185
477	518	337
477	532	143
477	903	1013
477	1688	145
477	6448	54
478	412	1578
478	840	1138
478	1513	1566
478	1669	326
478	3398	139
478	4216	1023
478	4820	151
478	4828	1077
478	5630	2460
478	7329	831
478	7333	280
478	7337	190
479	67	95
479	257	378
479	291	1421
479	295	2125
479	302	36
479	320	84
479	332	19
479	458	253
479	468	6095
479	538	353
479	701	104
479	1444	25
479	7340	62
480	75	175
480	100	246
480	599	190
480	998	528
480	1006	166
480	1018	251
480	1878	218
480	1895	137
480	3768	348
480	6158	116
480	7341	296
480	7345	125
481	65	86
481	227	350
481	300	167
481	425	226
481	528	124
481	679	107
481	703	170
481	898	167
481	1034	298
481	1243	85
481	1983	97
481	3200	377
481	7350	79
482	157	70
482	225	189
482	295	53
482	412	128
482	526	188
482	716	52
482	1242	64
482	1390	64
482	1464	99
482	2176	343
482	3186	54
482	7353	154
484	52	150
484	173	159
484	198	204
484	480	117
484	972	268
484	1784	92
484	2681	115
484	2818	138
484	3827	438
484	6265	354
484	7365	184
484	7369	119
484	7373	93
485	220	36
485	610	78
485	860	28
485	959	136
485	1418	190
485	1504	119
485	2585	34
485	5423	181
485	7375	148
485	7379	68
485	7383	36
485	7387	29
486	67	196
486	251	3
486	285	125
486	292	6400
486	300	945
486	346	28
486	523	50
486	2182	702
487	257	117
487	300	637
487	333	866
487	456	122
487	471	133
487	793	9932
487	1244	203
487	1459	932
487	2439	150
487	7391	1447
487	7395	455
487	7399	223
487	7403	119
488	206	279
488	227	259
488	418	296
488	454	131
488	730	113
488	969	288
488	1131	148
488	1426	125
488	1958	139
488	2630	135
488	3400	115
488	7404	160
489	190	755
489	226	840
489	424	217
489	554	71
489	707	6108
489	863	46
489	1240	1263
489	1412	15223
489	1805	69
489	2834	230
489	6581	1044
489	7407	168
489	7411	60
490	154	181
490	207	195
490	289	276
490	423	228
490	498	293
490	546	370
490	955	390
490	1114	213
490	2038	237
490	4136	933
490	7412	1472
490	7416	256
491	152	372
491	583	242
491	821	551
491	917	808
491	949	517
491	1260	305
491	1351	464
491	1369	454
491	1527	681
491	2360	443
491	2901	403
491	7419	479
491	7423	226
492	227	388
492	609	324
492	1097	266
492	1414	971
492	1944	241
492	2616	409
492	3371	215
492	7250	371
492	7426	755
492	7430	411
492	7434	302
492	7438	239
493	59	19
493	93	56
493	203	12
493	377	206
493	880	80
493	1713	804
493	5483	3
493	7443	45
494	55	152
494	291	863
494	298	293
494	325	290
494	461	565
494	534	387
494	680	1011
494	690	670
494	1590	1187
494	2546	331
494	3489	1689
494	4773	223
494	7448	144
495	257	157
495	285	31
495	292	682
495	300	31
495	333	62
495	523	315
495	790	100
495	1051	35
495	3074	74
495	4350	38
495	6647	42
495	7450	123
496	6	95
496	39	89
496	154	107
496	173	287
496	515	58
496	868	94
496	959	867
496	1109	1008
496	1295	73
496	1491	183
496	4872	71
496	7455	231
496	7459	129
497	71	60
497	288	4383
497	298	72
497	310	310
497	333	165
497	464	62
497	526	182
497	646	29
497	704	45
497	1032	38
497	1451	41
497	2020	142
498	55	743
498	89	1742
498	239	997
498	262	1279
498	289	6182
498	295	5836
498	302	527
498	314	638
498	330	318
498	378	462
498	485	534
498	913	1381
498	3749	423
499	55	2
499	172	2
499	234	2
499	525	1
499	843	1
499	868	5
499	1034	74
499	1114	8
499	1412	31
499	1714	25
499	2343	4
499	5079	10
500	603	837
500	749	186
500	2146	432
500	3521	61
500	7465	478
500	7469	88
500	7473	64
500	7477	52
500	7481	41
500	7485	17
500	7489	14
500	7493	10
500	7497	9
501	89	142
501	288	273
501	292	467
501	301	149
501	321	138
501	374	203
501	523	129
501	701	364
501	1047	143
501	2094	228
501	3081	209
501	4350	141
502	55	593
502	161	356
502	265	946
502	292	2103
502	298	406
502	306	372
502	349	314
502	528	332
502	798	517
502	1032	429
502	1934	564
502	2523	1627
502	6528	370
503	67	1036
503	182	1096
503	289	15235
503	298	66
503	318	705
503	352	1067
503	525	120
503	691	448
503	1243	139
503	1409	127
503	2020	125
503	2977	323
504	7	128
504	192	166
504	289	1419
504	333	365
504	470	209
504	504	133
504	681	192
504	693	170
504	1040	126
504	1455	199
504	1803	203
504	3712	179
504	7504	106
506	34	81
506	173	94
506	229	125
506	486	127
506	1075	521
506	1376	138
506	1983	147
506	5581	96
506	6875	146
506	7511	806
506	7515	193
506	7519	91
507	207	263
507	857	697
507	3892	247
507	5237	937
507	5789	393
507	7526	643
507	7530	513
507	7534	452
507	7538	361
507	7542	295
507	7546	288
507	7550	258
507	7554	238
508	7556	74
508	7560	51
508	7564	33
508	7568	25
508	7572	24
508	7576	19
508	7580	18
508	7584	15
508	7588	14
508	7592	12
508	7596	11
508	7600	10
509	190	28
509	378	8
509	488	75
509	503	3
509	540	14
509	676	4
509	808	66
509	986	1
509	1672	16
509	2661	9
509	6257	2
509	7607	7
509	7611	3
510	285	77
510	377	30
510	754	8
510	1167	1
510	4988	1
510	7613	49
510	7617	19
510	7621	10
510	7625	1
510	7629	1
510	7633	1
511	199	347
511	229	28
511	436	359
511	533	22
511	709	72
511	857	25
511	868	8
511	1106	23
511	1412	13
511	1873	27
511	2542	127
511	4079	294
512	45	887
512	382	422
512	503	1903
512	519	1242
512	808	1130
512	966	769
512	1179	477
512	1854	1931
512	2944	1886
512	3196	447
512	4833	554
512	7636	762
512	7640	421
513	207	281
513	225	618
513	430	431
513	618	568
513	1093	835
513	1510	348
513	1958	329
513	2708	242
513	3253	511
513	7644	942
513	7648	334
513	7652	243
514	89	1433
514	292	176133
514	302	869
514	333	378
514	461	109889
514	486	1290
514	681	4542
514	903	908
514	1556	236
514	1782	365
514	3375	884
514	7656	1576
514	7660	154
515	88	120
515	227	243
515	440	249
515	1187	198
515	1627	125
515	1950	199
515	3258	120
515	5428	123
515	7662	286
515	7666	177
515	7670	140
515	7674	117
516	39	5194
516	173	805
516	378	383
516	497	4314
516	544	343
516	903	1035
516	986	395
516	1194	194
516	1673	24612
516	3244	715
516	3896	185
516	7677	1458
516	7681	340
517	196	288
517	629	133
517	1155	207
517	1717	240
517	2292	137
517	3026	280
517	5925	198
517	7683	203
517	7687	182
517	7691	162
517	7695	139
517	7699	132
518	67	4087
518	288	1419
518	298	49
518	321	153
518	378	45
518	498	156
518	543	130
518	790	191
518	903	294
518	1043	49
518	2080	46
518	7702	78
518	7706	44
519	198	1701
519	487	243
519	917	8130
519	928	1430
519	946	231
519	1339	727
519	1788	931
519	2004	263
519	2972	750
519	4342	320
519	7707	4400
519	7711	310
520	55	126
520	159	354
520	190	365
520	490	169
520	1072	735
520	1817	607
520	2735	143
520	3367	255
520	4308	980
520	6267	164
520	7714	1494
520	7718	308
520	7722	87
521	209	210
521	333	340
521	430	1291
521	499	1679
521	840	1016
521	1183	228
521	1246	322
521	2619	720
521	3373	596
521	4434	163
521	4837	1664
521	7723	907
523	207	2
523	424	1
523	554	1
523	898	3
523	1516	2
523	2538	3
523	2855	2
523	4493	1
523	7737	4
523	7741	2
523	7745	2
523	7749	2
523	7753	1
525	481	1218
525	497	707
525	537	448
525	808	1865
525	982	333
525	1181	2840
525	1188	562
525	1246	475
525	1853	533
525	2619	439
525	2959	1843
525	7775	708
526	198	361
526	412	456
526	517	10
526	707	126
526	830	67
526	982	22
526	1046	97
526	1196	2
526	1639	3
526	2352	45
526	2835	3
526	7331	32
527	55	227
527	288	810
527	299	123
527	400	648
527	528	196
527	548	449
527	697	342
527	959	312
527	1452	83
527	2094	834
527	2543	7024
527	4814	853
527	7781	490
529	707	331
529	1110	1415
529	1413	1724
529	2569	605
529	4124	343
529	5297	697
529	6172	257
529	7057	423
529	7794	457
529	7798	366
529	7802	319
529	7806	292
530	59	39
530	182	36
530	526	20
530	722	26
530	1776	28
530	3164	45
530	5184	50
530	7324	23
530	7812	49
530	7816	32
530	7820	24
530	7824	22
530	7828	20
531	89	553
531	292	1067
531	299	2518
531	306	255
531	325	3864
531	378	220
531	466	1049
531	525	180
531	681	357
531	797	188
531	1246	386
531	2020	13006
532	207	141
532	464	92
532	540	85
532	816	1126
532	1041	200
532	1183	212
532	1193	195
532	1659	71
532	2426	100
532	2619	79
532	4828	125
532	6614	74
532	7834	86
533	180	215
533	340	361
533	1494	522
533	2051	425
533	2395	1667
533	3063	137
533	6522	464
533	7837	686
533	7841	203
533	7845	135
533	7849	117
533	7853	91
534	7	932
534	72	2863
534	161	181
534	292	1015
534	298	122
534	308	105
534	329	131
534	352	186
534	475	712
534	701	601
534	1099	39
534	1713	223
534	2634	56
535	180	140
535	292	739
535	342	213
535	472	146
535	544	148
535	951	483
535	1249	480
535	1698	338
535	2392	169
535	3081	255
535	4708	353
535	7857	230
536	67	69
536	163	79
536	227	235
536	299	46
536	333	113
536	511	157
536	679	110
536	792	79
536	1414	165
536	1755	279
536	2047	33
536	3063	38
536	7861	56
537	220	53
537	289	426
537	306	53
537	400	126
537	498	44
537	679	1323
537	860	36
537	1037	36
537	1458	148
537	2092	140
537	2799	143
537	7864	36
538	55	120
538	291	98
538	295	363
538	302	305
538	328	137
538	346	337
538	468	130
538	545	100
538	701	288
538	1037	97
538	1455	349
538	2020	379
538	7868	109
539	67	23
539	89	55
539	165	22
539	190	54
539	288	90
539	436	99
539	493	54
539	961	24
539	1079	28
539	1379	23
539	5000	57
539	7872	86
540	51	4753
540	67	1511
540	98	3184
540	423	2485
540	999	1955
540	1075	2214
540	1213	1170
540	1892	1570
540	3259	2716
540	3295	1318
540	3896	1601
540	6883	1192
540	7879	2013
541	163	36310
541	227	1474
541	630	1668
541	715	906
541	863	854
541	1249	917
541	1412	22851
541	1643	1469
541	1873	1019
541	2855	1257
541	4675	3697
541	5441	1193
542	157	21
542	679	792
543	64	713
543	89	924
543	174	554
543	199	1238
543	229	682
543	418	774
543	511	1455
543	936	463
543	1098	484
543	1151	468
543	1381	470
543	4600	468
543	7885	472
544	210	276
544	444	618
544	875	179
544	1398	222
544	2425	810
544	3753	371
544	4022	187
544	5927	496
544	7076	226
544	7887	361
544	7891	232
544	7895	195
545	89	361
545	191	880
545	289	507
545	371	1017
545	405	304
545	486	673
545	498	421
545	680	349
545	1186	281
545	1470	518
545	2941	650
545	3859	1051
545	7898	300
546	163	2742
546	533	1135
546	918	6423
546	954	1054
546	1358	2168
546	1712	2580
546	2576	2564
546	2772	970
546	3788	930
546	5157	2250
546	7900	2170
546	7904	964
547	226	141
547	436	131
547	615	148
547	854	132
547	881	121
547	964	74
547	1369	88
547	1510	73
547	1979	77
547	3364	94
547	4123	88
547	7908	82
547	7912	74
548	20	60
548	48	47
548	841	82
548	1131	667
548	1259	38
548	2375	58
548	3509	43
548	4265	178
548	4290	235
548	7916	223
548	7920	136
548	7924	72
549	99	81
549	198	151
549	536	76
549	724	148
549	1091	106
549	1469	854
549	2861	78
549	3471	421
549	4605	97
549	7927	1985
549	7931	613
549	7935	92
549	7939	72
